sites	cas_number	chemical_name	MEC_uM	MDL_uM	conc_uM	alg_ecotox_uM	crust_ecotox_uM	fish_ecotox_uM	alg_ecosar_uM	crust_ecosar_uM	fish_ecosar_uM	alg_vega_uM	crust_vega_uM	fish_vega_uM
T2	144-83-2	Sulfapyridine	0	2.0057050273798794e-5	2.0057050273798794e-5	4.011410455900764	-7777	-7777	62.434431606170584	11.033986827006578	22.161450016742986	3.9271704436098034	4.091638255854954	0.8327687273681258
RS1	144-83-2	Sulfapyridine	0	2.0057050273798794e-5	2.0057050273798794e-5	4.011410455900764	-7777	-7777	62.434431606170584	11.033986827006578	22.161450016742986	3.9271704436098034	4.091638255854954	0.8327687273681258
T2	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
T3	144701-48-4	Telmisartan	1.3602798289933929e-5	9.716284492809948e-7	1.3602798289933929e-5	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
R1	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
R2	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
R3	144701-48-4	Telmisartan	7.57870190439176e-6	9.716284492809948e-7	7.57870190439176e-6	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
RS1	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
RS2	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
RS3	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
T1	144701-48-4	Telmisartan	0	9.716284492809948e-7	9.716284492809948e-7	-7777	-7777	-7777	0.08399728967946173	0.00443758460507773	0.006215375574109987	0.14632724446171785	0.5476097940147687	0.31830547998445397
R3	148-79-8	Thiabendazole	2.1863603907026016e-4	1.2422502219901146e-5	2.1863603907026016e-4	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
RS1	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
T2	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
T1	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
RS3	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
R1	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
R2	148-79-8	Thiabendazole	8.447301509532779e-6	1.2422502219901146e-5	8.447301509532779e-6	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
T3	148-79-8	Thiabendazole	1.3416302397493239e-5	1.2422502219901146e-5	1.3416302397493239e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
RS2	148-79-8	Thiabendazole	0	1.2422502219901146e-5	1.2422502219901146e-5	-7777	0.208698058164143	-7777	2.278170795658688	1.128859345207826	0.7097791111010661	1.7734364169130876	9.639861722643289	0.4924279879968814
RS1	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
RS2	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
RS3	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
T1	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
T2	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
T3	152019-73-3	Metolachlor OA	1.861587397053322e-5	3.5799757635640806e-6	1.861587397053322e-5	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
R1	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
R2	152019-73-3	Metolachlor OA	0	3.5799757635640806e-6	3.5799757635640806e-6	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
R3	152019-73-3	Metolachlor OA	1.1097924867048649e-5	3.5799757635640806e-6	1.1097924867048649e-5	-7777	-7777	-7777	203.89976583881946	123.5147766742247	250.7242165985186	0.6311497271163474	20.262662821772697	0.8233944256197385
RS1	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
RS2	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
RS3	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
T1	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
T3	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
R1	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
R2	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
R3	15302-91-7	Mepiquat	1.5235346704830916e-4	8.755946382086735e-5	1.5235346704830916e-4	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
T2	15302-91-7	Mepiquat	0	8.755946382086735e-5	8.755946382086735e-5	-7777	-7777	-7777	4568.114146080979	5800.108508578585	20171.487963227824	68.47150070791827	55.687818990071634	121.1822979280804
R1	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
T3	153719-23-4	Thiamethoxam	1.3266386644210937e-4	3.4280068848090275e-6	1.3266386644210937e-4	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
T2	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
R3	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
RS1	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
T1	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
R2	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
RS3	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
RS2	153719-23-4	Thiamethoxam	0	3.4280068848090275e-6	3.4280068848090275e-6	332.51670107814243	0.028691387543534456	0.9388935816083354	22.12101887852902	13.167801805301345	237.21908286363734	2.7643447519099995	4.250728537163194	0.6777169611267447
RS1	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
RS2	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
RS3	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
T1	1643-20-5	N,N-Dimethyldodecylamine N-oxide	3.7924691153520895e-5	4.359159902703552e-6	3.7924691153520895e-5	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
T2	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
T3	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
R1	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
R2	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
R3	1643-20-5	N,N-Dimethyldodecylamine N-oxide	0	4.359159902703552e-6	4.359159902703552e-6	-7777	-7777	-7777	0.16014636534126994	0.08903056834710812	0.13192674975523186	0.0213598835232474	1.5605792451678713	2.2706863933182797
T2	1672-58-8	N-Formyl-4-aminoantipyrine	4.367567567567567e-5	8.64864864864865e-6	4.367567567567567e-5	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
T3	1672-58-8	N-Formyl-4-aminoantipyrine	3.805405405405406e-5	8.64864864864865e-6	3.805405405405406e-5	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
R1	1672-58-8	N-Formyl-4-aminoantipyrine	0	8.64864864864865e-6	8.64864864864865e-6	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
R2	1672-58-8	N-Formyl-4-aminoantipyrine	2.681081081081081e-5	8.64864864864865e-6	2.681081081081081e-5	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
R3	1672-58-8	N-Formyl-4-aminoantipyrine	2.7502702702702705e-4	8.64864864864865e-6	2.7502702702702705e-4	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
RS1	1672-58-8	N-Formyl-4-aminoantipyrine	0	8.64864864864865e-6	8.64864864864865e-6	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
RS2	1672-58-8	N-Formyl-4-aminoantipyrine	0	8.64864864864865e-6	8.64864864864865e-6	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
RS3	1672-58-8	N-Formyl-4-aminoantipyrine	0	8.64864864864865e-6	8.64864864864865e-6	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
T1	1672-58-8	N-Formyl-4-aminoantipyrine	1.72972972972973e-5	8.64864864864865e-6	1.72972972972973e-5	-7777	-7777	-7777	8.757309316937384	54.8520935942893	28.64062163962439	2.0605405405405404	21.102702702702704	0.5894054054054054
T2	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
T1	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
RS2	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
R1	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
R2	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
T3	16752-77-5	Methomyl	6.614877865188418e-4	3.0824221179815557e-6	6.614877865188418e-4	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
RS3	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
RS1	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
R3	16752-77-5	Methomyl	0	3.0824221179815557e-6	3.0824221179815557e-6	440.74906825541655	0.018023851085905426	0.18377406084587083	0.940142993745112	0.3937584634608418	0.8826967148341995	25.214212925089125	35.07796370263011	2.012821643041956
T1	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
T3	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
RS3	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
RS2	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
T2	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
RS1	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
R2	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
R3	169590-42-5	Celecoxib	0	2.6221103688208e-6	2.6221103688208e-6	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
R1	169590-42-5	Celecoxib	2.0006702114102703e-4	2.6221103688208e-6	2.0006702114102703e-4	-7777	-7777	0.20482618460815208	1.6583186682944664	0.8010470079703345	0.27713494766945257	0.5815840798044535	0.1977071218090883	0.03985607760607616
